M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],M41[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485]
0.0684802,0.0419592,0.0322594,0.0295984,0.0479955,0.0791969,0.0444918,0.0225217,0.0464864,0.0391999,0.0346875,0.0229008,0.0406974,0.0568718,0.0421983,0.0435771,0.070691,0.0479517,0.0670686,0.0389122,0.0494942,0.044521,0.0479398,0.0331399,0.0298937,0.0395652,0.0287793,0.047587,0.0609293,0.0630921,0.039003,0.0590066,0.0451183,0.0447694,0.0414907,0.036733
0.0690067,0.0451867,0.0344795,0.0342023,0.0561847,0.0849865,0.0516718,0.0312899,0.0489695,0.0372746,0.0308405,0.0386824,0.0428553,0.0508318,0.0394879,0.0437731,0.0674749,0.0523597,0.0647301,0.0503048,0.042305,0.0577801,0.0557414,0.0361128,0.0383107,0.0299538,0.0327939,0.0446911,0.0482285,0.0756512,0.0350441,0.0601991,0.041237,0.0474197,0.0338401,0.0327786
0.0840081,0.0484973,0.0406915,0.0299242,0.0513545,0.0737503,0.0495643,0.0291058,0.0458762,0.0463252,0.0209732,0.032579,0.0453031,0.0532843,0.0316334,0.0421409,0.0751493,0.0567289,0.0677844,0.0544284,0.0473423,0.0511022,0.0417655,0.0402975,0.027456,0.0418788,0.0413051,0.0395034,0.0392549,0.0722558,0.040727,0.0707047,0.0468089,0.0440652,0.0420545,0.0392179
0.0750218,0.0433254,0.0362282,0.0317182,0.0392064,0.0771239,0.051921,0.0269245,0.051151,0.0379221,0.0338406,0.0284705,0.0553581,0.0601086,0.0449011,0.0369633,0.0660868,0.0604682,0.0724671,0.0614487,0.044147,0.0526102,0.0427535,0.035106,0.0274195,0.0322663,0.0279666,0.0418499,0.0538959,0.0682659,0.0481833,0.0582914,0.0405689,0.0447989,0.0364417,0.0298867
0.0794997,0.0552128,0.060845,0.0479115,0.0428622,0.0870033,0.0537764,0.035758,0.0518405,0.0478983,0.0427767,0.0275711,0.0496508,0.0568485,0.0490795,0.0380189,0.0724427,0.0580478,0.0605881,0.041449,0.0553236,0.0506058,0.0512187,0.0367156,0.0207628,0.0337844,0.038272,0.0473226,0.0514919,0.0781799,0.0403831,0.0526512,0.0362829,0.0506608,0.0291604,0.0363817
0.0736409,0.0517005,0.0412227,0.0308661,0.0555234,0.0650597,0.0344494,0.0180592,0.0454802,0.0248439,0.0304562,0.0282931,0.0387026,0.0513275,0.0326207,0.0377465,0.0649349,0.0649005,0.0829023,0.055628,0.0518604,0.0514057,0.0483664,0.0457426,0.0388771,0.0320364,0.0326578,0.0326614,0.0600718,0.0764267,0.0392371,0.0704177,0.0419352,0.0386773,0.0295931,0.0275946
0.0594378,0.0295415,0.0306622,0.0176988,0.0434322,0.0692383,0.0460203,0.0187798,0.0345937,0.0242158,0.0193405,0.0270693,0.0338759,0.0455487,0.0401837,0.0339528,0.0593904,0.0481755,0.0697836,0.0542736,0.0467177,0.0494419,0.0556694,0.026949,0.0210257,0.036077,0.0252129,0.0446231,0.0543058,0.0727589,0.0420001,0.0511713,0.0459975,0.0478127,0.0401648,0.0326836
0.0654546,0.0419054,0.0505607,0.0323328,0.0492437,0.0706322,0.0491451,0.0291829,0.0409663,0.0328492,0.0260359,0.0192872,0.0497567,0.0437245,0.0357811,0.0427458,0.0758549,0.0683624,0.0794898,0.0626941,0.0589884,0.062161,0.050677,0.0407897,0.0370212,0.0461302,0.0378127,0.0522293,0.0682748,0.072638,0.0319157,0.0573599,0.0443234,0.0537309,0.0505531,0.0340292
0.0808599,0.0432073,0.0488704,0.0454083,0.0519762,0.0870827,0.0447394,0.0324107,0.0466953,0.0302293,0.039855,0.033177,0.0482723,0.0531404,0.0348541,0.0441883,0.0709051,0.0570797,0.0777879,0.0604448,0.0651889,0.0511277,0.0554854,0.0476963,0.034912,0.0302135,0.035875,0.0426797,0.0575791,0.0865687,0.038548,0.0585516,0.0395615,0.0482697,0.0373463,0.0324633
0.0834447,0.0519937,0.045028,0.0372864,0.0534599,0.0816399,0.0481147,0.0358645,0.0575418,0.0426953,0.0389223,0.0303599,0.044769,0.0524767,0.04827,0.046258,0.0658634,0.0595498,0.0688108,0.0574386,0.0440885,0.0534927,0.0492924,0.0511549,0.0364143,0.0310238,0.0467106,0.0435219,0.0571678,0.0757974,0.0375038,0.0668385,0.0484129,0.0502362,0.0445273,0.036056
0.0824478,0.0523585,0.0476432,0.0391904,0.0588887,0.0866372,0.0540178,0.0307162,0.0438569,0.047622,0.0352902,0.0422512,0.0434643,0.0681378,0.040536,0.0549326,0.0708052,0.0558122,0.0590536,0.057464,0.0460156,0.0512211,0.0534019,0.0431091,0.0352713,0.0324677,0.0349669,0.0411304,0.0513781,0.0745446,0.0440411,0.0465682,0.0387462,0.0395963,0.0333265,0.0381591
0.090792,0.0404446,0.042289,0.0342739,0.0671255,0.0761726,0.0477946,0.0205957,0.0437478,0.0312685,0.0299365,0.032905,0.0516733,0.0603682,0.0428192,0.0388812,0.0620829,0.0539812,0.0650788,0.0613177,0.0586138,0.0562368,0.05528,0.0517714,0.0401119,0.0403749,0.0378753,0.045819,0.0627671,0.0781599,0.0384415,0.0648819,0.0462846,0.0566167,0.0479108,0.0427212
0.0782165,0.0468529,0.0302118,0.0426122,0.0399559,0.0724706,0.0377095,0.0344883,0.0542534,0.0268347,0.0232332,0.0254825,0.0426084,0.0483726,0.0436662,0.0351167,0.0584101,0.0540612,0.0821743,0.0679086,0.0524949,0.0533252,0.0602338,0.0421887,0.0334164,0.0521323,0.0478756,0.0559973,0.0610281,0.080885,0.0543092,0.0635967,0.0408403,0.0536009,0.0443533,0.035473
0.0619701,0.0431387,0.0374866,0.0319754,0.0339965,0.0729511,0.0418342,0.0242466,0.041792,0.0353964,0.0329079,0.0253944,0.0584172,0.0575768,0.02864,0.0392021,0.0590562,0.0606214,0.0683971,0.0597066,0.0625086,0.0569149,0.0558141,0.0458795,0.0449568,0.0579281,0.0417436,0.0491524,0.0527374,0.0773048,0.0346132,0.0585086,0.0466213,0.054945,0.0401418,0.0409584
0.0638122,0.02638,0.0292581,0.0246883,0.0460343,0.0668765,0.039749,0.0235299,0.0488389,0.0317774,0.0342448,0.0173459,0.0426283,0.0506103,0.0234901,0.0360559,0.0627109,0.0461076,0.0545223,0.046078,0.0499797,0.056805,0.0513361,0.0391097,0.0300887,0.0204199,0.0306103,0.0430834,0.0419767,0.0668197,0.0352519,0.0571407,0.0319703,0.0442372,0.0302157,0.0387962
0.0687614,0.0278514,0.0248765,0.0200955,0.0430818,0.061231,0.0458321,0.033644,0.0359099,0.0208021,0.0287247,0.0265335,0.0358063,0.0603004,0.0280444,0.0267197,0.0655598,0.0546418,0.0695918,0.0596429,0.0537584,0.0610493,0.050696,0.0386504,0.023012,0.0276475,0.0413183,0.0440043,0.0642548,0.0702867,0.0296809,0.0599469,0.0436848,0.041767,0.0338319,0.0248754
0.0814974,0.0544839,0.0521555,0.0402637,0.0681262,0.0808044,0.0611662,0.0378327,0.0589917,0.0405285,0.0355571,0.0388966,0.0555607,0.0651677,0.0565695,0.0480562,0.0739419,0.0732249,0.0818208,0.0710644,0.0601381,0.0635088,0.0651043,0.0494973,0.0421185,0.0486175,0.0444324,0.0551353,0.0665058,0.091735,0.0575748,0.0772324,0.0571882,0.0655578,0.0533467,0.0412222
0.0687207,0.0272634,0.0362877,0.017876,0.060214,0.0668837,0.0348447,0.030307,0.0425729,0.0340703,0.0298081,0.0222671,0.0515429,0.0522503,0.0500323,0.0378572,0.0765974,0.064285,0.0667199,0.0580854,0.0588765,0.0670515,0.0642941,0.0550737,0.0398635,0.0366171,0.0360019,0.0525931,0.0650825,0.08678,0.0428,0.0723604,0.0485887,0.0566641,0.050382,0.0354863
0.0682062,0.0308609,0.0267376,0.0260882,0.040312,0.0779864,0.0415842,0.0253955,0.0375575,0.0262772,0.0251729,0.0196515,0.0390706,0.0462767,0.0201646,0.0253632,0.0545067,0.0496858,0.0695563,0.065885,0.0430051,0.0563343,0.0503173,0.0341741,0.0348941,0.033574,0.0344078,0.0443193,0.060742,0.0699188,0.0317458,0.0706963,0.0464801,0.0467246,0.0476816,0.0398722
0.0724832,0.0491141,0.0448446,0.0302807,0.0527806,0.0749781,0.0604002,0.0344289,0.0542202,0.0410021,0.022615,0.0182746,0.0498969,0.0608354,0.0446694,0.0359353,0.0661996,0.0569273,0.0716814,0.0618137,0.054461,0.0563154,0.0640666,0.0375905,0.0260883,0.0380531,0.0370727,0.0535799,0.0618922,0.0671809,0.0455326,0.0594801,0.0444782,0.0469933,0.0344927,0.0373872
0.0670432,0.0345437,0.0413753,0.0200893,0.0395371,0.0665193,0.044359,0.0216173,0.0344691,0.0305158,0.0274656,0.0172549,0.0410075,0.0566724,0.0262665,0.0330968,0.0724356,0.0449455,0.0620879,0.0612436,0.0524321,0.0602416,0.0473166,0.0418328,0.0269865,0.0406206,0.028678,0.0417046,0.061248,0.06677,0.043438,0.050193,0.0356253,0.0440775,0.0324475,0.0258413
0.073165,0.0451972,0.0446141,0.0305344,0.0464989,0.0751438,0.0452661,0.0337129,0.0576332,0.034439,0.0288839,0.0274949,0.0511808,0.0563621,0.0389019,0.0429299,0.0727841,0.0613397,0.0602525,0.0548935,0.0435426,0.0570887,0.0469906,0.0413391,0.0367128,0.029775,0.031379,0.0488075,0.0497201,0.0686762,0.0333132,0.0530136,0.0495312,0.0443015,0.0394811,0.0278446
0.0826105,0.0409753,0.0422308,0.0385957,0.046552,0.0759802,0.0478066,0.0292513,0.0511112,0.042538,0.0388923,0.0278114,0.040193,0.054992,0.0409143,0.0325181,0.0652483,0.0672367,0.0533064,0.0635106,0.0543032,0.0594048,0.0463929,0.0486866,0.0360087,0.0372315,0.0426761,0.0514022,0.0628672,0.0777322,0.0474644,0.0705993,0.0437876,0.0567334,0.049482,0.0454549
0.0681589,0.0475166,0.0384649,0.0461925,0.057086,0.0797384,0.0503776,0.0382155,0.0458911,0.0444475,0.0275532,0.0299578,0.0451163,0.0663783,0.0359793,0.0451064,0.0687916,0.0579833,0.0628843,0.0477861,0.047071,0.0445588,0.0559173,0.0363714,0.0313909,0.0400764,0.0210464,0.0307867,0.0422085,0.0581026,0.0326257,0.0570822,0.0430387,0.0421893,0.0340264,0.0337582
0.0712939,0.0478212,0.0463103,0.0425083,0.0521689,0.0696867,0.0463667,0.0327145,0.0474674,0.0480558,0.040724,0.0414229,0.0418305,0.0624031,0.0511849,0.0265651,0.0715183,0.064761,0.0713299,0.0637284,0.0693033,0.0702031,0.0584534,0.0620782,0.0450409,0.0479952,0.035134,0.0579216,0.0657799,0.0865599,0.0411502,0.0682411,0.0607641,0.0650082,0.0598674,0.0505611
0.0711894,0.0468706,0.0507738,0.0379075,0.0514299,0.0728016,0.0430717,0.0421659,0.065797,0.0339204,0.0318132,0.036739,0.0503299,0.0586592,0.0367829,0.0350856,0.0692206,0.0613714,0.0710948,0.0692266,0.0611708,0.0659512,0.0628216,0.0559011,0.0493455,0.0592925,0.0602563,0.0594044,0.0573513,0.0872055,0.0558208,0.0672101,0.0599772,0.0516038,0.0571657,0.0492975
0.0796673,0.0539542,0.052946,0.0420569,0.0642474,0.0922208,0.0512382,0.0310144,0.057684,0.0442172,0.0533094,0.0454669,0.0525924,0.0652373,0.0579012,0.0534481,0.0628922,0.0709055,0.0605864,0.0557884,0.0452033,0.0600562,0.0504887,0.0438651,0.0410637,0.0421736,0.037092,0.0510101,0.0612987,0.0733343,0.044177,0.0546595,0.0577679,0.0284826,0.0515901,0.0363783
0.07543,0.0412718,0.0304641,0.0387931,0.0547242,0.0683975,0.0528138,0.0282667,0.0477626,0.0363121,0.0297602,0.0237314,0.0466914,0.0565147,0.034221,0.0335289,0.066753,0.0519608,0.060047,0.0504824,0.0558013,0.046974,0.0535775,0.0424446,0.0422044,0.0396751,0.0391698,0.0409448,0.0519237,0.0752495,0.0349498,0.0620191,0.0347111,0.0575505,0.0433826,0.0402163
0.0662674,0.0467589,0.0495279,0.0329474,0.0444497,0.0766265,0.0499222,0.0307532,0.0460729,0.045793,0.0332558,0.0318135,0.0570924,0.0681444,0.0393238,0.0524926,0.0738451,0.0520055,0.0691416,0.0608841,0.0488821,0.0598796,0.0554463,0.0450685,0.0315428,0.0507912,0.0587515,0.0475543,0.0702174,0.0817568,0.0520209,0.0691047,0.0470756,0.0533318,0.0438562,0.0410353
0.0805974,0.0517927,0.0509281,0.0484479,0.0609824,0.0886434,0.0486675,0.0432518,0.0591385,0.0543326,0.0464503,0.0361289,0.0405602,0.0659039,0.0526998,0.0466734,0.0771576,0.057648,0.0567096,0.0579209,0.0501146,0.0432015,0.0562334,0.0387702,0.031356,0.0345175,0.0279376,0.0477661,0.0554325,0.0747578,0.0312063,0.0564338,0.0309358,0.027149,0.0448607,0.0357284
0.0753537,0.0391495,0.0468985,0.0423462,0.0596028,0.081775,0.0550904,0.0381635,0.0477846,0.0478339,0.0362769,0.0370209,0.059145,0.0737089,0.0448527,0.0536837,0.0691355,0.0718167,0.0550444,0.0441214,0.0449171,0.0529572,0.0575899,0.042637,0.0292539,0.0386552,0.0317637,0.0411979,0.0549719,0.0684091,0.0348928,0.0593057,0.0370986,0.047857,0.0360997,0.0314449
0.0543366,0.0400546,0.0294867,0.017985,0.0476092,0.0715098,0.0476287,0.0282756,0.0270617,0.0312514,0.0280868,0.0235727,0.0494288,0.0608407,0.0366214,0.0316182,0.06376,0.063481,0.0489847,0.0502589,0.0392763,0.0468531,0.0481697,0.0389337,0.0293688,0.024904,0.0358598,0.0452839,0.0507291,0.0706584,0.038691,0.0565291,0.0448165,0.0446999,0.0360804,0.0283184
0.0602424,0.032917,0.0435099,0.028084,0.0523149,0.0835342,0.0456969,0.0370238,0.0551652,0.0306965,0.034548,0.0288575,0.0542421,0.0602079,0.0408966,0.0382571,0.0732779,0.0691459,0.051667,0.0514829,0.0504871,0.0582107,0.0657385,0.046379,0.0447503,0.0421492,0.0483059,0.0458444,0.059693,0.0746602,0.0459044,0.0707752,0.0499956,0.065091,0.0426747,0.0394675
0.0689673,0.0502128,0.0501023,0.0292546,0.0518974,0.0758873,0.0556256,0.0383635,0.0478246,0.0380079,0.0352875,0.035273,0.0441221,0.0494934,0.0378506,0.0433611,0.0652819,0.0670367,0.0566664,0.0551111,0.0595151,0.063479,0.0572876,0.049415,0.0394077,0.0290532,0.0354319,0.0546232,0.0631599,0.0694599,0.0410452,0.0632918,0.0526999,0.0514158,0.0437782,0.0376358
0.0737511,0.0605912,0.0502067,0.0377097,0.0622686,0.0833891,0.0595603,0.0409887,0.0540443,0.0409163,0.0452416,0.037035,0.0516048,0.0778943,0.0571854,0.0421716,0.0852062,0.0721031,0.0434367,0.0451664,0.0505199,0.0492729,0.0430931,0.0284439,0.0270888,0.0253687,0.0355466,0.0413401,0.0527509,0.0635034,0.0397741,0.0529505,0.047018,0.040787,0.0396045,0.0317549
0.069876,0.0555797,0.0508632,0.0435436,0.049534,0.0880237,0.0602073,0.0289784,0.051544,0.0506902,0.0377487,0.0342618,0.0538514,0.0588685,0.035242,0.0484825,0.0799948,0.0697178,0.0538913,0.0572614,0.0547393,0.0578539,0.0581215,0.0584454,0.0387903,0.048494,0.0464762,0.0521874,0.0727774,0.0797064,0.0430288,0.0580103,0.0452074,0.059229,0.0421481,0.0400854
0.0696071,0.0464815,0.0464554,0.0471459,0.0532468,0.0820317,0.059942,0.0393113,0.0491689,0.0416673,0.0446293,0.028873,0.0559952,0.0702809,0.039776,0.040965,0.0689862,0.0683866,0.0528247,0.0597998,0.0397274,0.0582165,0.0416343,0.0442812,0.0347288,0.0311799,0.0460752,0.0454551,0.0599163,0.0603586,0.0505602,0.0570749,0.0506706,0.0511059,0.045747,0.0272259
0.065591,0.0431305,0.0291693,0.0350947,0.0525018,0.0779206,0.0437756,0.0426447,0.0406559,0.0265106,0.0306243,0.0253635,0.0374142,0.0606599,0.0386562,0.0348368,0.0676451,0.0492224,0.0646987,0.0644378,0.0588217,0.055174,0.0722127,0.0539739,0.0372942,0.0495016,0.0404803,0.0507901,0.0561658,0.0821677,0.054616,0.0732506,0.0416074,0.0635151,0.0599757,0.0345877
0.0606398,0.0408523,0.0393734,0.022081,0.0260366,0.0762614,0.0400106,0.0272431,0.0274631,0.0352867,0.0241,0.0200948,0.0372989,0.0514204,0.0266093,0.0389333,0.0557642,0.0570634,0.0636119,0.0467211,0.04847,0.0518329,0.0534082,0.0497537,0.0339166,0.0344836,0.0404558,0.0421451,0.057516,0.0665215,0.0498401,0.0551769,0.0426899,0.044298,0.037517,0.0350569
0.067842,0.0496646,0.044592,0.0428191,0.0493203,0.0757331,0.051469,0.0392709,0.0539543,0.0453795,0.0363177,0.0270055,0.0526849,0.0586697,0.0318684,0.0408659,0.0632283,0.0701814,0.0468591,0.0510767,0.0357064,0.0478159,0.0426673,0.0358805,0.0335254,0.0306515,0.0349961,0.0457463,0.0512366,0.0645782,0.0289064,0.0517249,0.0430706,0.036682,0.0314714,0.0386381
0.086373,0.0535082,0.0552716,0.0428612,0.0650622,0.0945911,0.0604538,0.0322973,0.0686178,0.0454876,0.0357054,0.0420661,0.0638769,0.0693607,0.0456779,0.0519537,0.0720831,0.0603091,0.0736134,0.0649076,0.0484247,0.0533078,0.0532137,0.0448524,0.038774,0.0398961,0.0374533,0.0509148,0.0628345,0.0885961,0.0379682,0.0713888,0.052355,0.0502196,0.0548779,0.0358552
0.0874607,0.0467093,0.0459154,0.0457685,0.0650973,0.0832277,0.057159,0.0435277,0.0480177,0.052642,0.0331068,0.0334435,0.0569816,0.0616792,0.0496112,0.0496092,0.0743092,0.0701294,0.0549713,0.056295,0.0413489,0.0567849,0.0542776,0.0333717,0.0365849,0.0268629,0.0384668,0.0450497,0.0508619,0.071348,0.0500959,0.060395,0.0355328,0.0439089,0.0419863,0.0292564
0.0619574,0.040362,0.0383596,0.0327135,0.0493537,0.0796035,0.0549974,0.0432077,0.0508593,0.0465093,0.0390316,0.0341764,0.0431688,0.0630125,0.0272165,0.0460072,0.0733691,0.061932,0.0563425,0.0502984,0.0523898,0.0480401,0.0363397,0.0408928,0.0364758,0.0412369,0.0321901,0.042657,0.0586324,0.0686476,0.0390477,0.0653304,0.0437133,0.0441126,0.0369328,0.0270052
0.0726921,0.0375137,0.0507224,0.0333159,0.0571992,0.075393,0.055854,0.0315648,0.0465786,0.0373897,0.0458058,0.0241649,0.0527734,0.0604586,0.0420177,0.0380266,0.0689845,0.0647928,0.0540955,0.0507488,0.0483869,0.0349936,0.0408271,0.0299061,0.0259903,0.0318011,0.0266337,0.0367391,0.0492127,0.0635633,0.0272008,0.055077,0.0443589,0.0397575,0.0420864,0.0218678
0.0773388,0.047031,0.0534652,0.0311941,0.0599927,0.0812071,0.0617203,0.0383611,0.0513829,0.0455465,0.0379589,0.0320644,0.0481013,0.0649123,0.0370966,0.0566008,0.0647004,0.061637,0.059215,0.0665058,0.0424817,0.0553616,0.0564809,0.0375418,0.0302574,0.0391863,0.026226,0.0441933,0.044096,0.0755223,0.0294471,0.0529303,0.0481646,0.0450369,0.0396973,0.029444
0.0713401,0.0297644,0.0322799,0.02461,0.0484375,0.0782447,0.0441176,0.0281184,0.0426443,0.0283576,0.02171,0.020915,0.0469062,0.0601175,0.0261706,0.0430202,0.0624415,0.0486817,0.0607435,0.0613983,0.0477356,0.0597132,0.055,0.0438813,0.0303314,0.0442002,0.035475,0.0400128,0.0556449,0.0641422,0.0371347,0.0714244,0.0437766,0.0515871,0.0401361,0.0368788
0.082277,0.0669616,0.0461835,0.038912,0.0481333,0.0778357,0.0508247,0.0497225,0.0597395,0.0461283,0.0278331,0.0361918,0.0599952,0.0637587,0.049732,0.0423152,0.0772844,0.0524275,0.0565167,0.0519338,0.0459031,0.0528958,0.0417028,0.0276096,0.0228734,0.0292162,0.0239721,0.046023,0.0410803,0.0588219,0.0431373,0.0638346,0.0373256,0.0444659,0.0360378,0.0210914
0.0762452,0.0538868,0.04505,0.0305195,0.0544133,0.071771,0.0595859,0.0504953,0.0580964,0.0531156,0.0474996,0.0390091,0.0484344,0.0569366,0.0413856,0.0584438,0.0762569,0.0592355,0.0587363,0.0440745,0.0512885,0.042316,0.0399895,0.0413312,0.0374279,0.029079,0.0282277,0.0494136,0.0570906,0.0702088,0.0154585,0.0501531,0.034676,0.0390202,0.0358964,0.0327038
0.0783312,0.0402888,0.0421849,0.0320432,0.0359631,0.0727009,0.0448512,0.0286293,0.0450009,0.0367467,0.0263062,0.023589,0.0450377,0.0597077,0.0308887,0.0431226,0.0629691,0.0538509,0.0733226,0.0605497,0.0633927,0.0395169,0.0567449,0.0455809,0.0250608,0.0238965,0.0310512,0.0432809,0.0599096,0.0680547,0.0472332,0.0650448,0.0514757,0.0481128,0.05011,0.0271686
0.0615088,0.0368736,0.0338228,0.0250031,0.0435679,0.0668397,0.0331032,0.0273503,0.0428291,0.0247019,0.0327155,0.0253594,0.0377359,0.046946,0.0332423,0.0209048,0.0644382,0.0442671,0.0712834,0.0490239,0.0515402,0.0608234,0.0536492,0.0370092,0.0346631,0.0376718,0.0395956,0.0548538,0.0578204,0.0788625,0.0406162,0.0635861,0.0444693,0.0519027,0.0435406,0.0325327
0.0763869,0.0547125,0.0396967,0.0362036,0.0613189,0.0814033,0.0630681,0.0477986,0.0672686,0.0356443,0.0294013,0.0429126,0.0388093,0.0596259,0.0519257,0.0474142,0.0814896,0.0681294,0.068121,0.0610326,0.0471383,0.0524241,0.0539097,0.0415948,0.0329695,0.0339715,0.0361521,0.0554463,0.0561128,0.0568931,0.0281333,0.0520655,0.0400604,0.0422143,0.0480879,0.039397
0.0732228,0.0307134,0.0250795,0.0218301,0.0372274,0.0657875,0.0515679,0.0291847,0.0393022,0.0384769,0.0170532,0.0200396,0.0430198,0.0576585,0.0175992,0.029447,0.068688,0.066346,0.0592412,0.0532404,0.0393069,0.0444992,0.0471004,0.0274776,0.0255539,0.018056,0.0305997,0.0425402,0.0514734,0.0723167,0.0237148,0.0497936,0.0461162,0.0404171,0.0164884,0.0269904
0.082182,0.0447468,0.0412271,0.0370682,0.0606741,0.0810412,0.0450258,0.0292814,0.0465975,0.0246497,0.0253812,0.0303456,0.0424442,0.0558841,0.0378428,0.0440717,0.0787795,0.074881,0.0408687,0.0665529,0.0376447,0.0479423,0.0394967,0.0463931,0.0365606,0.0381811,0.0386028,0.0443645,0.0621151,0.0663313,0.034283,0.0586219,0.0436033,0.0387427,0.0287524,0.0309777
0.0646866,0.0362943,0.0340073,0.0216862,0.0427004,0.0645891,0.0377136,0.0226425,0.0391333,0.0258467,0.0213503,0.0332864,0.043332,0.0468105,0.0246473,0.0380043,0.0689016,0.0559459,0.0506472,0.049372,0.0390211,0.0500435,0.0558047,0.0379327,0.0276086,0.0336115,0.0354586,0.0449095,0.0558678,0.0675287,0.0209525,0.0484747,0.0381224,0.0393452,0.0254778,0.030387
0.0692873,0.0582469,0.0554418,0.0274903,0.0568065,0.0841692,0.0625722,0.041722,0.0530668,0.043333,0.0339554,0.0273764,0.0481767,0.0632428,0.0523563,0.0449794,0.0670494,0.0649558,0.0617752,0.057591,0.045461,0.0452614,0.056877,0.0407349,0.030824,0.0437882,0.0382716,0.0428853,0.0586496,0.0727353,0.0441559,0.0568866,0.0411289,0.0431728,0.0374731,0.027409
0.0718246,0.0444936,0.0450459,0.0376132,0.0422821,0.0601983,0.0385135,0.0290884,0.0506609,0.0383031,0.0243042,0.0304564,0.0512262,0.0506187,0.0345093,0.028487,0.0751372,0.0606865,0.061877,0.0398333,0.0377782,0.0528078,0.034319,0.0338983,0.042,0.040203,0.0270823,0.0406085,0.0437707,0.0681262,0.0345541,0.0570579,0.0309311,0.0448463,0.0350965,0.0344558
0.067203,0.0410874,0.0329887,0.030129,0.0391601,0.0614983,0.029384,0.0278141,0.0336782,0.0164426,0.0187893,0.0207042,0.0406747,0.0510435,0.0318098,0.0402197,0.0631641,0.0418444,0.0493132,0.0273312,0.0287202,0.0400865,0.0338216,0.0214242,0.0264849,0.0151406,0.0154605,0.0261549,0.0425187,0.0533717,0.0313416,0.0510941,0.0245038,0.0333988,0.0217468,0.0295164
0.0728292,0.043464,0.0347784,0.0307447,0.0469243,0.0702474,0.0410352,0.0332941,0.0437462,0.0412003,0.027504,0.0264958,0.0418797,0.0570423,0.0366821,0.0374725,0.0720301,0.0649641,0.0538357,0.055719,0.0367231,0.0391175,0.0372834,0.0260971,0.0212031,0.0270123,0.0193933,0.0323344,0.0498393,0.0634216,0.0247463,0.0518637,0.042038,0.0262032,0.0377988,0.0243233
0.0606899,0.0400203,0.0472857,0.022489,0.039864,0.0723127,0.0306093,0.0244849,0.0308778,0.0326829,0.0297079,0.0145517,0.0417186,0.0423628,0.0253232,0.0387622,0.05861,0.0469647,0.0601426,0.0541324,0.0392057,0.0501389,0.0490323,0.0364672,0.0351253,0.0348174,0.0310583,0.0323658,0.0535824,0.0616229,0.0363607,0.0518483,0.0337188,0.0432836,0.0263847,0.0176725
0.0655332,0.0556353,0.0393949,0.0326575,0.0451769,0.0822998,0.0450942,0.0340656,0.0493627,0.0330812,0.0347836,0.0318353,0.0389301,0.0592619,0.0302127,0.0300209,0.0728019,0.0685297,0.0621313,0.0599599,0.0465738,0.0507613,0.0571817,0.0400334,0.0289129,0.026199,0.0283376,0.0455618,0.05185,0.0765627,0.0378899,0.0578133,0.0453486,0.0469047,0.0341222,0.034532
0.0767256,0.046612,0.0379953,0.0307751,0.0452546,0.0775113,0.0423737,0.0334516,0.0452465,0.0427458,0.0303505,0.0304421,0.0521079,0.0632057,0.041464,0.0368809,0.0705732,0.0552589,0.0449528,0.0491915,0.0509513,0.0484229,0.0378977,0.0336904,0.0227239,0.0336678,0.0275056,0.0257034,0.0472654,0.0664529,0.0295803,0.0542317,0.0358555,0.0469907,0.0213203,0.0200813
0.074899,0.0503319,0.0432432,0.0261116,0.0532874,0.0817421,0.0416453,0.02496,0.0441812,0.0372876,0.0194548,0.0284664,0.0452371,0.062916,0.0312564,0.0285135,0.0715758,0.0610584,0.0566537,0.0562982,0.0488672,0.044369,0.0518873,0.03667,0.0326869,0.0235374,0.0305078,0.0465344,0.0463297,0.0651998,0.032426,0.0545971,0.0393753,0.0465494,0.0328864,0.0234133
0.0665477,0.0464697,0.0451407,0.0410818,0.0536803,0.078767,0.0507201,0.0241379,0.0478663,0.041838,0.0310929,0.0269949,0.0407947,0.0591676,0.0346174,0.0336403,0.0746658,0.0605142,0.0506558,0.0572286,0.0459872,0.0540411,0.052774,0.0398039,0.0273947,0.0347823,0.0325669,0.036822,0.03947,0.0726543,0.0389922,0.060535,0.0388396,0.039851,0.0373435,0.0281426
