V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9]
"0,223494","0,219261","0,206809","0,220069","0,219363","0,240624","0,200759","0,185433","0,181638","0,192783","0,187853","0,192299","0,216733","0,224415","0,211846","0,177753","0,196595","0,168926","0,206561","0,201235","0,218908","0,218988","0,22602","0,215678","0,232859","0,224899","0,241261","0,206148","0,218578","0,246653","0,213077","0,236354","0,261527","0,255185","0,251633","0,160212","0,208397","0,22444","0,216909","0,209705","0,192188","0,218224","0,229605","0,215734","0,230386","0,233495","0,241126","0,227201","0,237213","0,19761","0,204978","0,186721","0,215839","0,193931","0,193703","0,21639","0,188295","0,182725","0,19731","0,192548","0,180074","0,165265","0,159596","0,21788","0,217259","0,216947","0,218814","0,239762","0,236595","0,218647","0,230585","0,257736","0,272591","0,209504","0,259968","0,260501","0,227661","0,206373","0,211176","0,240828","0,251517","0,246919","0,245554","0,237673","0,244372","0,230065","0,216462","0,256129","0,224721","0,226074","0,182638","0,233838","0,235398","0,249492","0,250537","0,239504","0,230209","0,218938","0,19518","0,20812","0,189083","0,194681","0,208845","0,207846","0,197436","0,146046","0,187576","0,178652","0,135089","0,1822","0,152459","0,176465","0,232355","0,217688","0,242461","0,258278","0,248164","0,2513","0,219896","0,222259","0,221345","0,200495","0,228254","0,206582","0,221832","0,231154","0,180839","0,156421","0,214905","0,203945","0,212768","0,204719","0,209262","0,199993","0,196806","0,210101","0,202933","0,242119","0,220523","0,228806","0,189727","0,202386","0,221024","0,206964","0,187913","0,199546","0,203291","0,223667","0,251471","0,246182","0,243544","0,251397","0,240113","0,253434","0,187474","0,1478","0,202125","0,181735","0,187016","0,205238","0,211918","0,1918","0,170113","0,180279","0,142955","0,166806","0,206636","0,158725"
"0,167191","0,215455","0,178615","0,203404","0,188364","0,19371","0,201714","0,198421","0,214232","0,224349","0,218109","0,215759","0,213083","0,226704","0,205782","0,209106","0,212397","0,188504","0,200011","0,224406","0,2152","0,195105","0,190322","0,165452","0,20404","0,196431","0,18052","0,201076","0,206931","0,197481","0,209227","0,217354","0,232955","0,226219","0,206374","0,203176","0,225655","0,203359","0,203673","0,180463","0,230062","0,23104","0,207818","0,162447","0,175574","0,19571","0,186141","0,171024","0,164164","0,182259","0,185516","0,206706","0,199138","0,183279","0,181826","0,184989","0,177359","0,203936","0,196308","0,188524","0,173218","0,217527","0,155516","0,211159","0,199713","0,214947","0,226078","0,21758","0,229924","0,230279","0,210078","0,225145","0,231202","0,202224","0,231839","0,229628","0,20569","0,250471","0,236091","0,242808","0,24298","0,285189","0,261421","0,266626","0,220396","0,192093","0,226291","0,196246","0,220769","0,198257","0,187044","0,202482","0,192095","0,201321","0,206545","0,191739","0,207029","0,189878","0,195107","0,225708","0,254108","0,210188","0,224298","0,268881","0,250859","0,213605","0,186851","0,188893","0,181066","0,18622","0,188083","0,205679","0,185336","0,209739","0,225089","0,194851","0,222995","0,208456","0,189281","0,236743","0,251587","0,248263","0,266346","0,255869","0,243092","0,254039","0,205695","0,156188","0,216094","0,202314","0,23428","0,229966","0,247046","0,198924","0,200541","0,197209","0,232564","0,213633","0,236317","0,25285","0,227498","0,183454","0,178801","0,185969","0,194608","0,226412","0,211431","0,180493","0,209993","0,21951","0,230989","0,225503","0,226311","0,225757","0,162829","0,162276","0,191739","0,202806","0,149507","0,187623","0,192294","0,165546","0,152446","0,168154","0,148597","0,154606","0,180588","0,188896"
"0,227063","0,248578","0,219628","0,236728","0,234744","0,219725","0,249404","0,191042","0,223751","0,208369","0,218543","0,206753","0,223804","0,213023","0,152936","0,176809","0,19774","0,17946","0,164638","0,219666","0,181875","0,211008","0,183519","0,204569","0,218642","0,228378","0,145034","0,234002","0,218178","0,230471","0,253291","0,223923","0,213011","0,211503","0,221449","0,253657","0,226054","0,286356","0,261905","0,270086","0,276227","0,290146","0,208018","0,232988","0,206035","0,203604","0,213802","0,21146","0,210975","0,17242","0,166007","0,211659","0,18111","0,219238","0,215654","0,166687","0,1933","0,152641","0,23208","0,157071","0,184823","0,18707","0,188682","0,217685","0,229461","0,22629","0,238572","0,199687","0,252414","0,227084","0,250782","0,213237","0,201983","0,18547","0,226784","0,209971","0,209853","0,220866","0,248699","0,271362","0,238044","0,243375","0,248239","0,25616","0,215746","0,239682","0,230231","0,217241","0,253085","0,20115","0,228895","0,20615","0,199106","0,225106","0,261314","0,200091","0,224702","0,223073","0,216711","0,242624","0,23533","0,212839","0,234943","0,220265","0,252836","0,17075","0,166697","0,180582","0,18401","0,142368","0,138326","0,147483","0,209407","0,214406","0,216157","0,217997","0,215668","0,196186","0,181625","0,253017","0,269619","0,274055","0,281518","0,282199","0,237938","0,264829","0,201538","0,181789","0,189237","0,235272","0,246857","0,229733","0,242733","0,221129","0,244914","0,188482","0,235061","0,231835","0,263627","0,248726","0,198919","0,212927","0,222532","0,22674","0,251054","0,231918","0,234483","0,254568","0,230401","0,232086","0,232119","0,234663","0,248549","0,257044","0,190759","0,23998","0,196228","0,220243","0,222492","0,195739","0,210784","0,16274","0,183858","0,152376","0,193855","0,19561","0,190722","0,20712"
"0,205983","0,185276","0,184091","0,214963","0,238389","0,209306","0,21679","0,234284","0,223717","0,226989","0,232432","0,205719","0,239983","0,230163","0,170623","0,203325","0,200921","0,189667","0,180424","0,232124","0,203519","0,206698","0,176967","0,186793","0,19406","0,211918","0,176768","0,200428","0,249944","0,258069","0,266022","0,256143","0,247779","0,2506","0,255948","0,251746","0,239102","0,24443","0,259577","0,215602","0,279126","0,24798","0,238177","0,257693","0,245296","0,237519","0,268238","0,261572","0,263485","0,161362","0,169354","0,185704","0,168486","0,183428","0,195613","0,180448","0,212269","0,202608","0,218228","0,186695","0,205339","0,240444","0,196221","0,224548","0,233621","0,2322","0,216453","0,186513","0,242083","0,214929","0,213656","0,212134","0,217143","0,218361","0,229469","0,194511","0,227471","0,242004","0,243887","0,240916","0,225402","0,215227","0,270516","0,239779","0,204202","0,202294","0,212521","0,187351","0,183053","0,193485","0,206257","0,241992","0,247599","0,258418","0,244868","0,232981","0,2519","0,253433","0,228513","0,23206","0,249177","0,246671","0,238626","0,231046","0,274663","0,211925","0,20812","0,179244","0,209812","0,210417","0,207413","0,192282","0,175405","0,222302","0,216707","0,215205","0,231993","0,213411","0,222587","0,237662","0,254915","0,249025","0,241043","0,251878","0,264111","0,259199","0,230327","0,203043","0,224964","0,254424","0,222131","0,251352","0,257144","0,222638","0,224822","0,215958","0,2217","0,224031","0,223953","0,230392","0,213533","0,219705","0,253483","0,244139","0,254484","0,240012","0,249704","0,247879","0,236765","0,228682","0,233811","0,258679","0,245019","0,269964","0,238234","0,257537","0,228172","0,272978","0,261549","0,240366","0,261114","0,174768","0,164816","0,154108","0,179746","0,198184","0,179131","0,165041"
"0,251259","0,205657","0,238924","0,238513","0,231564","0,250483","0,220392","0,209594","0,219752","0,231033","0,205571","0,22177","0,223338","0,207606","0,243529","0,229838","0,238166","0,24586","0,255206","0,252232","0,249355","0,26867","0,248638","0,257239","0,232064","0,238904","0,233799","0,234352","0,264414","0,246705","0,241077","0,248288","0,264421","0,235967","0,264043","0,253172","0,252467","0,239606","0,248215","0,231717","0,229647","0,231135","0,242178","0,296634","0,251626","0,251072","0,247976","0,259107","0,262183","0,171163","0,200319","0,193995","0,208322","0,197576","0,228152","0,225663","0,214274","0,24249","0,258181","0,196808","0,212446","0,210352","0,240148","0,270853","0,258176","0,256721","0,247701","0,261586","0,238519","0,255946","0,202018","0,194809","0,211181","0,215555","0,234905","0,236495","0,226844","0,248747","0,230799","0,258911","0,238293","0,243285","0,264234","0,235163","0,229538","0,258183","0,241847","0,249038","0,245689","0,241827","0,261431","0,218475","0,237989","0,242821","0,227895","0,229974","0,249962","0,218028","0,262936","0,255399","0,23279","0,248692","0,282881","0,240367","0,243653","0,181585","0,183305","0,186134","0,196386","0,179308","0,179649","0,18638","0,234609","0,208499","0,226133","0,22804","0,204066","0,242015","0,237122","0,248544","0,238963","0,259756","0,268346","0,276433","0,250715","0,286317","0,198319","0,181228","0,208391","0,232615","0,221536","0,244899","0,220728","0,223321","0,203839","0,23834","0,240496","0,265555","0,237918","0,253093","0,209816","0,18812","0,231416","0,218153","0,226452","0,205784","0,193058","0,246319","0,228371","0,23558","0,241502","0,260417","0,254292","0,241733","0,20528","0,198319","0,222378","0,21404","0,246962","0,229894","0,239858","0,197583","0,191454","0,211539","0,172118","0,218909","0,199262","0,204508"
"0,265062","0,259467","0,259037","0,224063","0,233078","0,257557","0,247206","0,248023","0,250533","0,250545","0,243406","0,271839","0,230016","0,266339","0,224686","0,219949","0,216009","0,202616","0,240267","0,227417","0,233354","0,244856","0,245152","0,253016","0,231889","0,233995","0,248969","0,282985","0,265717","0,276097","0,259587","0,251042","0,304085","0,281737","0,279233","0,205887","0,255798","0,236094","0,236726","0,231718","0,237788","0,25987","0,226503","0,240473","0,265372","0,256176","0,269338","0,251715","0,256383","0,202655","0,198579","0,182652","0,219044","0,202614","0,234001","0,188696","0,22175","0,22693","0,191797","0,218295","0,21293","0,23396","0,211516","0,256493","0,244334","0,262544","0,272272","0,27264","0,259065","0,285112","0,203754","0,210124","0,245163","0,220688","0,24706","0,242438","0,21577","0,239461","0,228677","0,262079","0,208223","0,266108","0,241748","0,241446","0,221478","0,242443","0,256694","0,241475","0,238656","0,230325","0,1982","0,222943","0,245848","0,214213","0,215057","0,260085","0,245316","0,243657","0,22098","0,222714","0,224004","0,209483","0,229422","0,235595","0,228835","0,23155","0,214944","0,218472","0,21342","0,243339","0,227387","0,231826","0,224023","0,228083","0,22913","0,242094","0,237399","0,25211","0,231773","0,261878","0,252542","0,261384","0,260332","0,23861","0,256554","0,262453","0,193964","0,177771","0,209755","0,21855","0,230139","0,205935","0,227881","0,23087","0,217238","0,233435","0,228634","0,283006","0,245404","0,267241","0,240561","0,210088","0,225621","0,219264","0,232094","0,241114","0,234887","0,233585","0,237197","0,236039","0,25739","0,27843","0,250229","0,236078","0,204375","0,198023","0,245695","0,205097","0,201048","0,231556","0,242751","0,236096","0,219951","0,224482","0,220471","0,217186","0,215929","0,246249"
"0,250346","0,258424","0,226679","0,249298","0,248104","0,248949","0,263754","0,22916","0,219943","0,225145","0,208821","0,219129","0,242485","0,22746","0,260553","0,244949","0,251095","0,251374","0,25165","0,254543","0,267688","0,248449","0,261472","0,267708","0,238609","0,255274","0,26833","0,272471","0,223104","0,239748","0,228648","0,248704","0,241313","0,239349","0,247541","0,200858","0,214398","0,237179","0,209461","0,241869","0,234583","0,207612","0,224571","0,227291","0,234516","0,224333","0,208638","0,251756","0,238976","0,22689","0,210285","0,233359","0,228939","0,240689","0,243634","0,211756","0,213427","0,216914","0,224215","0,24422","0,238979","0,254261","0,223745","0,262648","0,253984","0,274581","0,282914","0,270252","0,30415","0,289022","0,260872","0,236285","0,266274","0,237064","0,252047","0,254428","0,225064","0,276786","0,269096","0,28323","0,266766","0,294565","0,26918","0,301293","0,248471","0,238285","0,261723","0,231365","0,2223","0,226869","0,223191","0,248855","0,262341","0,256289","0,275409","0,267884","0,254849","0,24579","0,255204","0,260692","0,245367","0,249195","0,261054","0,254113","0,266675","0,222911","0,223953","0,201374","0,198668","0,241187","0,212913","0,22437","0,219957","0,238163","0,219695","0,247641","0,234207","0,250859","0,211467","0,263521","0,265846","0,268116","0,288369","0,264055","0,252244","0,282298","0,192617","0,156805","0,207332","0,1989","0,22312","0,226149","0,245127","0,243431","0,231299","0,228092","0,244893","0,222649","0,251117","0,249924","0,230301","0,218266","0,230226","0,233178","0,248632","0,260634","0,242962","0,205774","0,2329","0,231048","0,230732","0,243849","0,249173","0,234923","0,187779","0,179264","0,209699","0,192053","0,16849","0,202809","0,19903","0,191484","0,20318","0,189654","0,179584","0,19263","0,220281","0,194996"
"0,226956","0,259688","0,236383","0,241074","0,232611","0,244777","0,252086","0,246913","0,267428","0,264312","0,255504","0,235825","0,263863","0,225729","0,271131","0,234264","0,236811","0,24209","0,240999","0,257685","0,26657","0,217556","0,21563","0,221877","0,228313","0,245681","0,218726","0,227104","0,235497","0,240073","0,259737","0,284483","0,252941","0,252156","0,251377","0,240996","0,259516","0,263816","0,263288","0,294819","0,26104","0,288283","0,256384","0,210034","0,256123","0,239979","0,234112","0,23575","0,243312","0,241248","0,277752","0,23614","0,236749","0,254867","0,24902","0,244554","0,23762","0,227975","0,24285","0,244499","0,225573","0,226761","0,217336","0,255655","0,249229","0,256228","0,276348","0,248025","0,271203","0,268009","0,238072","0,245639","0,228981","0,223126","0,21963","0,254105","0,244006","0,26091","0,245983","0,241056","0,25188","0,27606","0,245387","0,284232","0,23704","0,220204","0,264328","0,222973","0,235903","0,237156","0,221515","0,248208","0,235117","0,241379","0,240376","0,248311","0,254108","0,232364","0,257629","0,274352","0,274089","0,248774","0,261939","0,25797","0,280466","0,234488","0,223054","0,2368","0,215526","0,243541","0,22618","0,22345","0,198429","0,237872","0,216877","0,223872","0,219655","0,216933","0,213706","0,240325","0,258141","0,276074","0,281975","0,280091","0,242308","0,256208","0,213623","0,199238","0,200438","0,247058","0,281158","0,266297","0,253039","0,186494","0,214986","0,185151","0,206777","0,21839","0,223398","0,245896","0,176933","0,186876","0,199381","0,232721","0,232098","0,244714","0,242724","0,20919","0,220228","0,231766","0,197816","0,215643","0,209614","0,201214","0,176102","0,177835","0,185617","0,189801","0,200406","0,183141","0,198362","0,141516","0,166508","0,145668","0,16104","0,184312","0,168494","0,148072"
"0,209311","0,265956","0,243307","0,261538","0,233643","0,218424","0,232156","0,220435","0,220901","0,229268","0,219849","0,225392","0,224804","0,209893","0,193629","0,201901","0,222999","0,203451","0,185708","0,236077","0,218889","0,208705","0,201907","0,18711","0,211103","0,216198","0,204863","0,19034","0,244519","0,255527","0,242979","0,241275","0,248099","0,238231","0,215833","0,289929","0,229148","0,273505","0,292169","0,263721","0,289163","0,311723","0,272388","0,261774","0,254666","0,261205","0,264904","0,247508","0,251714","0,208408","0,227886","0,219832","0,197784","0,211639","0,236276","0,206456","0,201678","0,17607","0,228447","0,214892","0,205903","0,190572","0,193005","0,256397","0,26323","0,233789","0,235405","0,230574","0,277757","0,247119","0,239484","0,199893","0,212552","0,20864","0,229198","0,228953","0,236057","0,245363","0,241726","0,274829","0,270595","0,241744","0,273731","0,255069","0,29582","0,273609","0,296961","0,283445","0,275144","0,284517","0,306638","0,226057","0,233382","0,239733","0,273037","0,263527","0,255792","0,244082","0,265828","0,25232","0,27486","0,266273","0,26616","0,246524","0,281476","0,222812","0,210746","0,195217","0,208766","0,205417","0,215756","0,229688","0,131041","0,147394","0,176684","0,16035","0,173377","0,151545","0,151735","0,218929","0,228588","0,245991","0,220409","0,259011","0,202975","0,242499","0,194461","0,161285","0,181902","0,220653","0,234412","0,220799","0,225363","0,167035","0,162668","0,200084","0,215296","0,169611","0,190482","0,182684","0,177246","0,174599","0,200136","0,221239","0,228164","0,189736","0,217913","0,240728","0,216356","0,195726","0,217593","0,246432","0,223652","0,202763","0,170188","0,185961","0,162326","0,178047","0,187709","0,180691","0,189409","0,162312","0,175136","0,142253","0,155464","0,179215","0,174207","0,166554"
"0,211625","0,23571","0,212546","0,237296","0,251202","0,230812","0,214421","0,207489","0,222631","0,203802","0,211304","0,205535","0,222884","0,220267","0,183447","0,156344","0,198496","0,186206","0,187505","0,215044","0,216901","0,231385","0,176251","0,224695","0,203606","0,203814","0,181365","0,218417","0,240142","0,221068","0,254417","0,240163","0,240142","0,26758","0,248291","0,260081","0,242103","0,238545","0,248325","0,23912","0,250811","0,261683","0,183409","0,203893","0,193657","0,188692","0,179513","0,191069","0,190327","0,152854","0,199564","0,193694","0,190219","0,18505","0,213738","0,204785","0,218234","0,181626","0,234761","0,179966","0,191749","0,231154","0,222006","0,222717","0,220675","0,211791","0,236424","0,195631","0,214211","0,230871","0,188336","0,211327","0,218194","0,200252","0,230329","0,221471","0,231824","0,235955","0,253422","0,232708","0,254102","0,238772","0,268964","0,256595","0,240615","0,221754","0,245437","0,210753","0,2587","0,213253","0,226735","0,223176","0,235807","0,227793","0,249353","0,217029","0,233078","0,269902","0,226031","0,222189","0,22257","0,196611","0,232147","0,208875","0,28272","0,193665","0,205215","0,166403","0,193189","0,176034","0,206589","0,163661","0,17279","0,171953","0,188078","0,174814","0,190006","0,192314","0,200467","0,189074","0,169747","0,174507","0,157054","0,176729","0,194908","0,188411","0,165198","0,125237","0,158236","0,176102","0,156","0,170894","0,195679","0,189238","0,191084","0,199442","0,199223","0,2299","0,202942","0,219528","0,172848","0,149209","0,162543","0,148353","0,171649","0,165608","0,170029","0,175174","0,189949","0,198428","0,174359","0,203053","0,21706","0,197796","0,159633","0,143037","0,166273","0,156586","0,169309","0,161785","0,184425","0,165354","0,163026","0,175474","0,149063","0,161889","0,168673","0,164381"
